Order_ID,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Payment_Method,Order_Date,Customer_Segment,Discount,Rating,Total_Amount
29079,6635,Unknown,39,Mumbai,Bag,Home Appliances,2,13796,Debit Card,2022-02-08,New,16,3,27592
29080,1033,Male,18,Hyderabad,Camera,Home Appliances,1,10434,Cash,2023-09-13,New,18,3,10434
29081,9487,Unknown,53,Chennai,Watch,Electronics,3,19945,Debit Card,2024-11-29,New,18,3,59835
29082,2429,Male,42,Mumbai,Mobile,Fashion,4,46120,Cash,2022-06-26,Regular,15,1,184480
29083,6246,Unknown,33,Delhi,Shirt,Fashion,3,48346,UPI,2021-10-07,Premium,13,4,145038
29084,2987,Unknown,43,Mumbai,Camera,Home Appliances,3,67615,Debit Card,2022-06-29,New,4,4,202845
29085,7271,Male,45,Mumbai,Shirt,Fashion,1,77202,Debit Card,2022-07-14,Premium,2,3,77202
29086,3882,Unknown,22,Pune,Headphones,Home Appliances,2,47568,Cash,2024-10-17,New,14,1,95136
29087,2547,Female,39,Delhi,Shoes,Accessories,1,74086,Credit Card,2022-01-25,Premium,21,2,74086
29088,1462,Unknown,31,Chennai,Shoes,Accessories,3,69635,UPI,2024-01-20,New,14,4,208905
29089,7707,Male,26,Chennai,Shirt,Home Appliances,2,22266,Credit Card,2024-12-16,Regular,2,1,44532
29090,6305,Unknown,31,Bangalore,Shoes,Accessories,1,37622,Credit Card,2021-08-19,New,18,2,37622
29091,1513,Female,33,Kolkata,Laptop,Home Appliances,3,56392,UPI,2022-12-11,New,21,3,169176
29092,6174,Unknown,47,Chennai,TV,Electronics,2,77159,Credit Card,2023-07-31,Premium,4,3,154318
29093,4566,Unknown,49,Bangalore,Shirt,Electronics,4,21657,UPI,2021-05-10,New,27,1,86628
29094,4803,Female,23,Hyderabad,Camera,Home Appliances,4,58946,Debit Card,2023-05-08,Premium,20,3,235784
29095,4938,Unknown,34,Delhi,Laptop,Fashion,3,22572,Debit Card,2024-09-03,Regular,10,2,67716
29096,2471,Unknown,18,Kolkata,Watch,Fashion,1,22521,Cash,2022-05-31,New,2,2,22521
29097,9003,Male,35,Bangalore,Mobile,Home Appliances,4,66860,Net Banking,2024-10-20,New,4,1,267440
29098,1337,Male,28,Delhi,Mobile,Fashion,4,73081,Credit Card,2022-06-26,New,2,3,292324
29099,8051,Male,28,Mumbai,TV,Home Appliances,2,73460,Cash,2022-03-16,New,2,1,146920
29100,8444,Male,45,Delhi,Watch,Fashion,2,2299,Net Banking,2023-05-10,Regular,8,3,4598
29101,4412,Female,29,Delhi,Camera,Home Appliances,3,14596,UPI,2024-04-08,Premium,7,1,43788
29102,3392,Male,51,Delhi,Watch,Home Appliances,2,11117,Net Banking,2021-03-22,Regular,5,3,22234
29103,1976,Male,33,Mumbai,Headphones,Fashion,4,8103,Cash,2023-12-30,New,6,3,32412
29104,5978,Unknown,27,Kolkata,Camera,Electronics,4,63020,Debit Card,2024-09-03,Regular,23,3,252080
29105,5068,Female,63,Chennai,TV,Fashion,1,17427,Debit Card,2023-01-18,New,0,4,17427
29106,1871,Female,56,Bangalore,Shirt,Accessories,3,69930,Cash,2021-01-18,Regular,3,2,209790
29107,4409,Male,25,Hyderabad,TV,Accessories,3,87062,Cash,2021-03-28,Regular,8,3,261186
29108,3589,Unknown,43,Delhi,Headphones,Accessories,2,8217,Net Banking,2023-02-24,Regular,25,3,16434
29109,2549,Female,59,Delhi,Laptop,Home Appliances,3,31183,UPI,2022-04-11,New,27,4,93549
29110,5461,Female,59,Bangalore,Mobile,Electronics,4,77592,Net Banking,2023-10-03,Premium,29,1,310368
29111,3621,Male,59,Bangalore,Headphones,Accessories,1,21753,Net Banking,2022-12-13,Regular,20,1,21753
29112,3529,Male,31,Pune,Tablet,Accessories,1,3035,Cash,2022-05-14,New,8,4,3035
29113,8162,Male,26,Mumbai,Bag,Home Appliances,1,17547,Credit Card,2024-06-05,Premium,6,3,17547
29114,9351,Unknown,36,Bangalore,Watch,Electronics,2,62349,Debit Card,2022-08-18,Regular,6,4,124698
29115,7399,Male,51,Mumbai,Tablet,Fashion,3,58744,Cash,2022-10-02,Regular,21,1,176232
29116,3581,Female,64,Chennai,Laptop,Accessories,2,1967,Net Banking,2023-10-15,New,8,1,3934
29117,7565,Female,55,Mumbai,TV,Home Appliances,3,1180,Credit Card,2024-01-14,Premium,28,2,3540
29118,8105,Male,46,Delhi,Shirt,Fashion,2,63650,Net Banking,2023-06-18,Premium,19,4,127300
29119,7956,Female,46,Hyderabad,Camera,Electronics,2,83411,Net Banking,2024-08-15,Regular,8,3,166822
29120,3934,Unknown,45,Delhi,Mobile,Home Appliances,1,59734,Debit Card,2022-11-18,Regular,3,3,59734
29121,3311,Male,41,Mumbai,Tablet,Accessories,2,17562,UPI,2024-10-26,New,4,4,35124
29122,3795,Female,45,Kolkata,Shoes,Fashion,4,27530,Credit Card,2023-10-24,New,11,1,110120
29123,5328,Female,59,Pune,Laptop,Electronics,1,79210,UPI,2024-10-16,Regular,15,4,79210
29124,7823,Male,61,Delhi,Headphones,Accessories,4,21518,Debit Card,2022-10-12,Regular,6,3,86072
29125,5328,Female,29,Pune,Shoes,Home Appliances,2,85373,Debit Card,2024-02-29,Regular,8,4,170746
29126,4588,Female,36,Chennai,Headphones,Fashion,3,31637,Debit Card,2024-10-06,Premium,22,1,94911
29127,4116,Male,23,Pune,Tablet,Electronics,2,31592,Cash,2023-03-10,Premium,15,2,63184
29128,5653,Unknown,19,Kolkata,Shoes,Accessories,3,27847,Debit Card,2022-09-16,New,21,2,83541
29129,4747,Female,56,Pune,Shirt,Accessories,4,38351,Net Banking,2023-10-26,New,17,2,153404
29130,7824,Unknown,48,Chennai,Laptop,Electronics,4,18065,Net Banking,2021-03-11,New,7,4,72260
29131,2459,Unknown,54,Pune,Tablet,Electronics,2,54441,Debit Card,2022-12-19,Regular,21,2,108882
29132,5430,Unknown,46,Kolkata,Shirt,Accessories,4,27361,Credit Card,2024-03-09,Regular,5,4,109444
29133,3451,Unknown,57,Hyderabad,Shirt,Accessories,3,67645,UPI,2022-10-28,Regular,13,4,202935
29134,8331,Unknown,29,Kolkata,Mobile,Electronics,2,87984,Net Banking,2023-07-21,Regular,25,4,175968
29135,5090,Female,50,Hyderabad,TV,Home Appliances,3,48682,Net Banking,2024-09-05,New,23,2,146046
29136,9963,Female,64,Chennai,TV,Home Appliances,2,60427,Cash,2022-05-15,Regular,11,2,120854
29137,6041,Unknown,62,Chennai,Watch,Fashion,3,65958,Net Banking,2022-06-02,Regular,21,3,197874
29138,2111,Male,42,Pune,Headphones,Accessories,4,87246,Net Banking,2024-01-11,New,7,3,348984
29139,4585,Unknown,59,Delhi,Shoes,Accessories,2,16972,Debit Card,2024-05-30,Regular,20,1,33944
29140,8601,Male,35,Chennai,Headphones,Home Appliances,1,38313,UPI,2023-04-08,Regular,9,3,38313
29141,3373,Female,47,Mumbai,Watch,Electronics,4,12200,Debit Card,2022-05-12,New,28,3,48800
29142,7842,Male,35,Delhi,Laptop,Home Appliances,2,800,Credit Card,2024-03-15,New,24,2,1600
29143,9533,Female,24,Kolkata,TV,Fashion,3,62762,Net Banking,2024-08-15,New,5,2,188286
29144,6098,Male,32,Bangalore,Bag,Fashion,1,35126,Credit Card,2021-09-20,Premium,18,3,35126
29145,5723,Unknown,47,Kolkata,Mobile,Home Appliances,1,22388,Credit Card,2022-04-08,Regular,18,4,22388
29146,3818,Female,22,Hyderabad,Headphones,Electronics,1,43828,Net Banking,2022-05-31,Premium,7,2,43828
29147,3925,Male,22,Hyderabad,Shirt,Fashion,4,40040,Net Banking,2023-11-20,Regular,29,3,160160
29148,1709,Unknown,50,Hyderabad,Headphones,Electronics,4,38352,Cash,2021-11-14,Regular,24,2,153408
29149,7992,Male,23,Delhi,Shirt,Electronics,4,67442,Debit Card,2023-01-27,Regular,3,3,269768
29150,1738,Male,57,Chennai,Tablet,Accessories,3,14699,Cash,2022-05-04,Regular,28,4,44097
29151,5590,Male,21,Mumbai,Mobile,Home Appliances,1,77420,Credit Card,2022-06-11,New,16,2,77420
29152,7087,Female,30,Bangalore,Shirt,Home Appliances,1,30830,Cash,2023-01-14,New,1,4,30830
29153,4718,Female,59,Hyderabad,Mobile,Home Appliances,1,27058,Credit Card,2024-05-05,New,16,4,27058
29154,9201,Unknown,43,Kolkata,Watch,Home Appliances,1,58019,Debit Card,2022-12-28,Premium,2,2,58019
29155,6081,Male,37,Delhi,Tablet,Electronics,2,65119,Credit Card,2023-11-16,Premium,21,2,130238
29156,3578,Male,49,Mumbai,Camera,Home Appliances,1,64990,Credit Card,2023-03-29,Regular,21,3,64990
29157,2558,Female,49,Chennai,Shirt,Home Appliances,3,12426,Net Banking,2023-06-25,Premium,10,4,37278
29158,5000,Female,54,Bangalore,Mobile,Home Appliances,3,79567,Net Banking,2023-07-15,New,28,1,238701
29159,5545,Male,61,Kolkata,Watch,Accessories,1,20471,Debit Card,2023-12-23,New,13,3,20471
29160,6339,Male,18,Hyderabad,Shirt,Accessories,1,58806,Credit Card,2024-11-02,Premium,13,3,58806
29161,3716,Male,42,Chennai,Mobile,Home Appliances,1,75198,Net Banking,2023-01-18,Regular,0,1,75198
29162,5302,Female,42,Delhi,Shirt,Electronics,3,31429,Net Banking,2023-08-23,Regular,16,1,94287
29163,2809,Male,18,Hyderabad,Shoes,Accessories,4,34125,UPI,2023-01-23,Premium,1,3,136500
29164,6830,Male,20,Delhi,Camera,Electronics,2,56958,Net Banking,2022-01-16,Premium,2,1,113916
29165,2997,Female,56,Chennai,Laptop,Accessories,2,81275,UPI,2023-12-04,Regular,25,2,162550
29166,3931,Female,38,Bangalore,TV,Accessories,3,38818,Credit Card,2021-01-20,New,18,4,116454
29167,3130,Female,60,Hyderabad,Shoes,Electronics,2,71912,UPI,2021-01-09,Regular,11,1,143824
29168,5412,Female,42,Hyderabad,Watch,Electronics,2,34627,Debit Card,2021-10-10,Regular,28,2,69254
29169,7513,Male,38,Kolkata,Bag,Fashion,3,39136,Credit Card,2024-02-01,Regular,19,4,117408
29170,3796,Female,64,Pune,Bag,Home Appliances,4,62602,Net Banking,2021-10-21,Premium,7,2,250408
29171,8748,Female,20,Mumbai,Tablet,Accessories,3,37305,UPI,2023-01-19,Regular,11,2,111915
29172,7323,Male,57,Hyderabad,Headphones,Home Appliances,3,26859,Debit Card,2023-05-01,Premium,5,2,80577
29173,7745,Unknown,46,Mumbai,Watch,Electronics,4,23317,UPI,2024-05-24,New,12,1,93268
29174,6202,Male,52,Chennai,Watch,Accessories,2,13925,UPI,2023-11-20,New,17,2,27850
29175,2555,Male,39,Pune,Shoes,Fashion,2,40758,Credit Card,2022-08-02,Regular,22,3,81516
29176,9181,Male,40,Chennai,TV,Home Appliances,3,75173,UPI,2022-12-21,Regular,12,2,225519
29177,5443,Male,30,Kolkata,Bag,Fashion,1,65235,Credit Card,2021-10-30,New,24,1,65235
29178,9522,Male,51,Bangalore,Bag,Accessories,1,34864,Debit Card,2023-05-20,New,27,2,34864
29179,5705,Male,40,Chennai,Camera,Electronics,2,85633,UPI,2024-06-04,Regular,12,3,171266
29180,5839,Male,52,Bangalore,Shirt,Accessories,4,40561,UPI,2021-07-31,New,23,2,162244
29181,4958,Unknown,36,Delhi,Laptop,Fashion,3,44809,Debit Card,2022-02-05,Regular,15,1,134427
29182,5664,Male,32,Pune,Shoes,Electronics,2,65950,Net Banking,2021-08-08,Regular,6,4,131900
29183,1746,Male,32,Kolkata,Shoes,Accessories,1,15888,Credit Card,2024-02-17,New,8,4,15888
29184,3184,Male,43,Mumbai,Shirt,Electronics,1,57185,Debit Card,2024-12-27,Regular,4,2,57185
29185,8946,Male,56,Delhi,Bag,Accessories,1,61529,Credit Card,2022-11-30,Premium,25,2,61529
29186,6321,Male,20,Kolkata,Shoes,Fashion,3,27609,Credit Card,2021-12-01,Regular,17,4,82827
29187,8148,Unknown,34,Bangalore,Shirt,Accessories,4,80864,Net Banking,2022-09-26,New,8,1,323456
29188,3024,Female,47,Hyderabad,Watch,Home Appliances,3,35338,UPI,2022-06-11,New,18,2,106014
29189,7173,Female,45,Mumbai,TV,Accessories,3,69975,Net Banking,2024-07-01,Regular,9,4,209925
29190,3711,Male,51,Delhi,Camera,Electronics,1,23012,Net Banking,2023-06-14,New,27,4,23012
29191,8018,Unknown,33,Delhi,Tablet,Electronics,2,55283,Credit Card,2024-10-24,New,7,2,110566
29192,8197,Unknown,60,Kolkata,Tablet,Electronics,3,85114,Net Banking,2022-10-04,Regular,17,4,255342
29193,2702,Unknown,58,Delhi,Camera,Electronics,1,75863,UPI,2022-03-14,Regular,20,1,75863
29194,6529,Female,28,Chennai,Headphones,Electronics,4,17325,Credit Card,2021-09-12,Regular,24,4,69300
29195,8216,Female,41,Hyderabad,Camera,Fashion,2,20218,Debit Card,2022-04-25,New,28,4,40436
29196,8655,Unknown,40,Delhi,Mobile,Fashion,4,34544,UPI,2021-04-19,Premium,3,1,138176
29197,6417,Female,42,Delhi,Bag,Home Appliances,1,31090,UPI,2022-12-26,New,1,3,31090
29198,7324,Female,54,Delhi,Laptop,Accessories,2,79769,Debit Card,2024-06-25,Premium,19,4,159538
29199,4873,Male,30,Pune,Tablet,Electronics,4,324,Credit Card,2023-02-24,New,0,1,1296
29200,9313,Male,36,Hyderabad,Tablet,Fashion,1,83374,UPI,2024-09-21,Regular,28,3,83374
29201,1265,Male,62,Delhi,Bag,Home Appliances,2,3388,Credit Card,2024-05-14,Regular,21,4,6776
29202,9219,Unknown,51,Mumbai,Watch,Home Appliances,2,41189,Cash,2021-06-01,Premium,16,1,82378
29203,6378,Male,19,Pune,Laptop,Accessories,2,24599,Credit Card,2024-04-15,New,8,4,49198
29204,3124,Unknown,25,Kolkata,Tablet,Accessories,2,23982,Net Banking,2021-11-23,Regular,6,3,47964
29205,1431,Male,22,Chennai,Camera,Electronics,3,49440,UPI,2023-09-02,Regular,28,4,148320
29206,5974,Unknown,28,Chennai,Laptop,Electronics,4,8682,Cash,2022-11-28,Regular,20,3,34728
29207,4777,Female,19,Delhi,Laptop,Fashion,2,49866,Debit Card,2024-05-28,New,2,3,99732
29208,8037,Unknown,55,Hyderabad,Laptop,Home Appliances,1,25008,Credit Card,2021-04-07,New,10,1,25008
29209,2085,Female,49,Hyderabad,TV,Home Appliances,4,68670,Net Banking,2022-07-28,Regular,8,2,274680
29210,7195,Male,41,Bangalore,Shoes,Electronics,1,36642,UPI,2022-04-28,Premium,13,4,36642
29211,7259,Female,29,Bangalore,Tablet,Accessories,2,59512,UPI,2022-04-08,New,6,2,119024
29212,3485,Female,55,Mumbai,Tablet,Fashion,1,61607,Net Banking,2023-05-14,New,4,1,61607
29213,9292,Male,33,Mumbai,Shirt,Fashion,1,19064,Net Banking,2024-10-21,Premium,16,3,19064
29214,6398,Unknown,41,Pune,Watch,Electronics,2,76039,Debit Card,2023-02-21,Regular,24,4,152078
29215,6078,Unknown,58,Hyderabad,Laptop,Fashion,3,24530,Cash,2023-11-26,Regular,8,2,73590
29216,8202,Unknown,34,Mumbai,Tablet,Accessories,4,76211,Credit Card,2021-05-13,Premium,7,1,304844
29217,4048,Male,49,Bangalore,Shirt,Home Appliances,2,41592,UPI,2021-05-14,Regular,9,2,83184
29218,7502,Unknown,37,Hyderabad,Laptop,Accessories,4,81912,Cash,2022-06-22,Premium,19,2,327648
29219,1799,Female,52,Bangalore,Bag,Electronics,2,80672,UPI,2022-10-17,Premium,12,3,161344
29220,4822,Male,47,Delhi,Shoes,Fashion,3,53842,UPI,2021-01-18,Regular,2,3,161526
29221,6611,Unknown,64,Kolkata,Camera,Electronics,2,78830,Cash,2024-11-09,Regular,22,3,157660
29222,7009,Female,59,Pune,Laptop,Electronics,2,22349,Debit Card,2024-07-12,New,25,1,44698
29223,6263,Female,39,Kolkata,Bag,Accessories,3,28836,Net Banking,2022-09-04,New,25,3,86508
29224,9626,Unknown,48,Kolkata,Headphones,Accessories,4,52476,Credit Card,2024-06-16,New,12,1,209904
29225,6570,Male,54,Delhi,Shirt,Electronics,3,43955,Credit Card,2021-11-01,New,19,2,131865
29226,5640,Female,41,Mumbai,Mobile,Home Appliances,1,32068,Credit Card,2023-02-22,Regular,7,1,32068
29227,6333,Female,41,Bangalore,Bag,Accessories,2,54202,Net Banking,2022-04-30,Premium,16,3,108404
29228,9839,Female,30,Hyderabad,Bag,Fashion,2,49635,Net Banking,2024-03-18,Regular,4,1,99270
29229,3295,Female,42,Hyderabad,Shoes,Fashion,2,6484,Debit Card,2023-03-23,Regular,6,3,12968
29230,2431,Unknown,48,Mumbai,Camera,Electronics,1,50576,Net Banking,2023-12-25,New,26,1,50576
29231,6172,Male,53,Pune,Shoes,Electronics,1,14158,UPI,2021-11-10,Premium,24,2,14158
29232,3361,Female,31,Bangalore,Headphones,Electronics,4,52660,Cash,2022-04-23,Premium,13,1,210640
29233,8541,Female,37,Kolkata,Shoes,Fashion,3,6064,Net Banking,2024-07-25,New,25,4,18192
29234,1723,Female,56,Mumbai,Shirt,Accessories,4,33928,Cash,2021-09-26,New,21,2,135712
29235,2547,Male,45,Kolkata,Camera,Electronics,1,28626,Debit Card,2021-09-26,New,6,3,28626
29236,9275,Female,42,Hyderabad,Shirt,Electronics,3,83439,Debit Card,2021-06-23,Regular,9,4,250317
29237,2365,Male,55,Delhi,Mobile,Accessories,4,66809,Net Banking,2023-07-07,Premium,17,2,267236
29238,9741,Male,60,Pune,Shoes,Fashion,1,41322,Cash,2024-09-04,New,18,3,41322
29239,4853,Male,28,Bangalore,Camera,Fashion,2,11336,Credit Card,2022-01-13,New,20,1,22672
29240,5682,Male,35,Mumbai,Bag,Electronics,2,29183,UPI,2021-02-06,Premium,7,2,58366
29241,6960,Unknown,56,Delhi,Laptop,Electronics,2,23747,Cash,2023-03-03,Premium,11,1,47494
29242,9343,Unknown,36,Chennai,Tablet,Electronics,1,33674,Net Banking,2022-05-27,New,25,4,33674
29243,8689,Unknown,20,Bangalore,Shoes,Fashion,4,52796,UPI,2022-10-05,Regular,29,2,211184
29244,6157,Female,58,Hyderabad,Watch,Accessories,2,13047,Debit Card,2024-03-21,Regular,10,2,26094
29245,4498,Male,63,Hyderabad,TV,Electronics,4,61648,Cash,2021-02-05,Regular,5,4,246592
29246,3985,Male,44,Chennai,TV,Electronics,1,69733,Debit Card,2021-10-07,Premium,0,3,69733
29247,2567,Unknown,40,Bangalore,Tablet,Home Appliances,2,2012,Net Banking,2024-09-22,Regular,22,2,4024
29248,9403,Unknown,52,Mumbai,Camera,Fashion,1,76247,Net Banking,2022-02-03,Premium,23,1,76247
29249,7669,Male,55,Bangalore,Bag,Accessories,3,11310,UPI,2021-04-25,Regular,22,1,33930
29250,5191,Unknown,60,Bangalore,Laptop,Accessories,2,38738,Cash,2023-04-06,Premium,6,1,77476
29251,8156,Female,30,Pune,Shirt,Accessories,2,67299,Credit Card,2023-07-20,Regular,13,2,134598
29252,9713,Female,43,Pune,Mobile,Home Appliances,4,58396,Debit Card,2022-02-10,Premium,22,1,233584
29253,7517,Female,31,Chennai,Bag,Accessories,1,53876,Debit Card,2024-07-03,New,25,1,53876
29254,6135,Male,52,Kolkata,Headphones,Home Appliances,3,46206,Cash,2024-06-10,Premium,1,4,138618
29255,7751,Unknown,58,Hyderabad,Camera,Electronics,1,22391,UPI,2023-09-19,Premium,3,2,22391
29256,9209,Female,23,Delhi,Watch,Fashion,3,26356,Cash,2023-04-20,Premium,12,4,79068
29257,8174,Female,60,Hyderabad,Headphones,Fashion,2,8850,Debit Card,2024-01-16,Premium,8,1,17700
29258,2719,Female,25,Bangalore,Bag,Accessories,4,81632,Net Banking,2022-11-30,Premium,13,2,326528
29259,9061,Female,57,Kolkata,Shoes,Electronics,1,16872,Debit Card,2022-12-04,New,28,3,16872
29260,5014,Female,64,Hyderabad,Shirt,Electronics,4,26707,UPI,2023-03-12,New,13,2,106828
29261,1878,Unknown,32,Chennai,Shirt,Fashion,1,5333,Debit Card,2023-10-16,Regular,5,2,5333
29262,9785,Female,25,Pune,Camera,Accessories,3,34212,Net Banking,2021-02-16,Regular,20,1,102636
29263,7272,Female,62,Pune,Laptop,Home Appliances,4,73203,Cash,2022-10-30,New,19,2,292812
29264,2609,Female,64,Delhi,Mobile,Fashion,2,64139,UPI,2021-10-16,Regular,12,2,128278
29265,7714,Male,33,Delhi,Watch,Fashion,1,38255,UPI,2024-10-30,Regular,25,3,38255
29266,6109,Unknown,46,Mumbai,TV,Home Appliances,4,69734,Net Banking,2021-11-10,Premium,25,2,278936
29267,3448,Female,51,Pune,Shirt,Accessories,2,88740,UPI,2021-06-26,Premium,29,3,177480
29268,3136,Unknown,46,Hyderabad,Camera,Accessories,3,25257,Cash,2023-03-26,Regular,17,3,75771
29269,7966,Female,52,Pune,Camera,Home Appliances,3,85490,Cash,2022-06-01,Regular,19,3,256470
29270,3053,Male,27,Pune,TV,Home Appliances,4,9612,UPI,2022-03-17,New,14,2,38448
29271,8763,Male,18,Hyderabad,Watch,Fashion,4,24309,Debit Card,2024-02-02,Regular,17,2,97236
29272,1083,Male,22,Chennai,Headphones,Home Appliances,4,37469,Net Banking,2022-08-06,Regular,19,3,149876
29273,3668,Male,20,Hyderabad,Headphones,Accessories,2,64963,Cash,2024-05-18,Regular,18,3,129926
29274,6231,Female,56,Chennai,TV,Home Appliances,4,39812,UPI,2022-11-26,New,27,3,159248
29275,9890,Unknown,31,Mumbai,Shoes,Home Appliances,1,81655,Cash,2022-05-30,New,1,3,81655
29276,2820,Female,63,Bangalore,Camera,Accessories,3,63851,Debit Card,2024-11-27,Premium,11,4,191553
29277,5414,Male,44,Hyderabad,Mobile,Accessories,3,56619,Debit Card,2022-01-17,Premium,20,3,169857
29278,8249,Male,63,Bangalore,Laptop,Electronics,3,70868,Net Banking,2024-08-12,New,17,2,212604
29279,7572,Female,46,Mumbai,Laptop,Accessories,2,65340,Credit Card,2022-01-23,Premium,9,4,130680
29280,8627,Female,18,Hyderabad,Laptop,Fashion,3,84300,Debit Card,2021-12-19,Regular,23,1,252900
29281,3894,Unknown,35,Hyderabad,Camera,Home Appliances,3,9097,Credit Card,2022-06-25,Premium,4,3,27291
29282,4417,Unknown,20,Kolkata,Watch,Fashion,4,6799,Cash,2024-06-19,Regular,24,1,27196
29283,1248,Unknown,43,Bangalore,Mobile,Electronics,1,83038,Net Banking,2022-03-01,Regular,16,3,83038
29284,8810,Unknown,38,Kolkata,Shirt,Fashion,1,46259,Credit Card,2024-08-11,New,28,4,46259
29285,2890,Male,41,Mumbai,Shirt,Home Appliances,3,55579,Cash,2021-08-19,New,3,1,166737
29286,8880,Male,62,Mumbai,TV,Home Appliances,2,11970,Net Banking,2021-08-29,Premium,21,1,23940
29287,3115,Unknown,64,Bangalore,Laptop,Fashion,3,50767,UPI,2023-06-19,Regular,26,2,152301
29288,7581,Unknown,37,Bangalore,Shoes,Accessories,2,22162,Credit Card,2022-06-20,Regular,2,1,44324
29289,4063,Male,46,Hyderabad,Tablet,Fashion,2,69803,Credit Card,2022-10-13,Premium,8,2,139606
29290,6651,Male,35,Pune,Laptop,Fashion,4,87451,Credit Card,2021-01-05,Regular,16,3,349804
29291,2806,Male,20,Kolkata,Laptop,Accessories,3,56517,Credit Card,2022-05-31,Regular,17,3,169551
29292,8300,Unknown,64,Mumbai,Mobile,Electronics,2,38698,Credit Card,2024-04-24,New,29,4,77396
29293,9487,Unknown,50,Pune,Watch,Electronics,4,57476,UPI,2022-01-16,New,0,2,229904
29294,3694,Male,35,Delhi,Tablet,Home Appliances,2,31555,Cash,2024-08-07,Regular,24,3,63110
29295,6493,Male,54,Kolkata,Watch,Accessories,1,72227,Debit Card,2024-09-28,Premium,6,4,72227
29296,9223,Female,38,Mumbai,TV,Accessories,2,34904,Cash,2022-04-25,Premium,5,4,69808
29297,5650,Female,61,Hyderabad,Laptop,Home Appliances,3,17466,UPI,2021-10-18,Premium,19,2,52398
29298,9126,Male,36,Bangalore,Camera,Electronics,4,5783,Cash,2022-02-24,New,10,3,23132
29299,1792,Male,40,Kolkata,Camera,Electronics,2,84179,UPI,2023-11-05,Regular,26,1,168358
29300,5191,Female,37,Hyderabad,Shirt,Electronics,2,46200,Cash,2021-06-18,New,6,2,92400
29301,2089,Unknown,41,Delhi,Laptop,Electronics,3,14221,Credit Card,2021-02-20,Premium,22,2,42663
29302,9421,Male,36,Kolkata,Tablet,Electronics,3,33385,Cash,2024-01-23,Premium,15,1,100155
29303,3780,Male,43,Mumbai,Shoes,Electronics,3,17698,Credit Card,2023-11-01,Regular,9,2,53094
29304,5497,Male,50,Pune,Watch,Electronics,3,13228,Credit Card,2021-03-23,Premium,23,1,39684
29305,1789,Unknown,49,Delhi,Camera,Electronics,1,25793,Net Banking,2022-06-04,New,28,2,25793
29306,5194,Female,52,Pune,Shoes,Home Appliances,1,63755,Credit Card,2022-12-05,New,24,1,63755
29307,5457,Unknown,42,Pune,Shirt,Fashion,2,33435,Credit Card,2022-05-21,Regular,19,2,66870
29308,7671,Unknown,50,Pune,Shoes,Accessories,3,80982,Debit Card,2024-07-31,Premium,6,4,242946
29309,5635,Male,41,Mumbai,Mobile,Fashion,2,70850,Cash,2023-06-30,New,28,4,141700
29310,6961,Male,26,Hyderabad,Laptop,Electronics,4,75287,Credit Card,2021-07-29,New,19,1,301148
29311,7738,Female,54,Delhi,Watch,Accessories,1,64104,Credit Card,2023-10-16,Premium,28,3,64104
29312,6155,Unknown,54,Hyderabad,Headphones,Accessories,2,12130,Net Banking,2022-01-21,Premium,24,3,24260
29313,1313,Female,28,Hyderabad,Tablet,Accessories,3,56226,Cash,2021-12-01,New,11,1,168678
29314,7633,Unknown,38,Hyderabad,Headphones,Fashion,2,69225,UPI,2022-09-22,Regular,28,4,138450
29315,1232,Male,34,Kolkata,Tablet,Accessories,3,33342,Debit Card,2022-01-28,Premium,7,4,100026
29316,6735,Female,33,Pune,Laptop,Electronics,4,10565,Debit Card,2024-11-23,New,12,4,42260
29317,8849,Unknown,22,Delhi,Shoes,Accessories,4,18971,UPI,2021-07-21,Regular,13,3,75884
29318,3711,Male,61,Mumbai,Mobile,Electronics,3,13799,UPI,2024-12-29,Premium,17,1,41397
29319,8940,Male,63,Hyderabad,Shoes,Fashion,2,70933,Debit Card,2021-02-26,Regular,10,1,141866
29320,4344,Unknown,27,Hyderabad,TV,Electronics,1,59431,Debit Card,2022-08-23,New,1,4,59431
29321,3122,Male,30,Kolkata,Shirt,Fashion,3,65311,Cash,2023-10-03,Regular,6,4,195933
29322,4779,Unknown,64,Bangalore,Shoes,Fashion,2,5884,Cash,2022-07-19,Regular,15,3,11768
29323,6654,Unknown,23,Pune,Mobile,Home Appliances,3,48320,UPI,2022-08-03,New,6,4,144960
29324,2172,Unknown,54,Pune,Mobile,Fashion,3,62956,Cash,2022-10-29,Premium,15,3,188868
29325,8317,Unknown,33,Kolkata,Shirt,Electronics,3,82507,Net Banking,2023-07-23,Regular,22,4,247521
29326,8744,Male,23,Bangalore,Headphones,Fashion,1,63596,Net Banking,2024-11-03,New,1,3,63596
29327,1159,Unknown,46,Kolkata,Shirt,Electronics,4,50211,Credit Card,2022-02-10,New,28,3,200844
29328,8963,Unknown,42,Delhi,Laptop,Accessories,2,21130,UPI,2023-06-22,Regular,15,1,42260
29329,3129,Unknown,40,Pune,TV,Accessories,1,73987,UPI,2023-02-26,Regular,9,1,73987
29330,4078,Male,28,Pune,Tablet,Home Appliances,1,83389,Debit Card,2021-09-21,New,16,1,83389
29331,3229,Female,46,Chennai,TV,Electronics,2,21076,Debit Card,2021-07-22,Premium,15,3,42152
29332,3917,Unknown,38,Hyderabad,Camera,Accessories,3,15812,Debit Card,2022-09-22,New,24,3,47436
